id,type,name,yearpublished,minplayers,maxplayers,playingtime,minplaytime,maxplaytime,minage,users_rated,average_rating,bayes_average_rating,total_owners,total_traders,total_wanters,total_wishers,total_comments,total_weights,average_weight
31523,boardgame,Tallimestari,2003,2,4,60,60,60,0,0,0,0,1,0,0,0,0,0,0
31524,boardgame,Insel der Piraten,2007,2,4,60,60,60,0,0,0,0,0,0,1,1,0,0,0
31525,boardgame,Chronology Junior,1996,2,8,30,30,30,0,5,5.7,0,28,3,0,0,4,0,0
31526,boardgame,The Lone Ranger Game,1966,2,4,15,15,15,0,0,0,0,2,0,0,1,1,1,1
31528,boardgameexpansion,Panzer Grenadier: North Wind,2007,2,2,0,0,0,0,18,7.37778,0,90,5,2,4,7,2,2.5
31530,boardgame,Moto-Cross,0,2,6,0,0,0,0,3,2,0,3,2,0,0,2,0,0
31531,boardgame,Countin' Mountain,2006,2,8,25,25,25,0,3,8,0,2,0,0,1,2,1,1
31532,boardgame,Archaeologists,2007,2,4,20,20,20,0,0,0,0,1,0,0,0,0,0,0
31533,boardgame,Mighty Max Super Battle Card Game,1994,2,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0
31534,boardgame,Grips,0,2,7,0,0,0,0,1,4,0,1,0,0,0,1,1,2
31535,boardgameexpansion,D-Day: The Great Crusade - June 6,2008,2,4,60,60,60,0,9,7.38889,0,45,4,5,4,6,2,2
31536,boardgameexpansion,Arkham Horror: Kingsport Horror Expansion,2008,1,8,120,120,120,12,2341,7.48205,6.98762,6141,81,183,800,522,171,3.3626
31537,boardgame,Waterloo Wargame,1975,2,2,0,0,0,0,4,6,0,9,2,5,6,3,0,0
31538,boardgame,Varialand,1999,1,4,15,15,15,3,0,0,0,9,1,1,0,2,0,0
31539,boardgame,Prime Times,1990,2,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0
31540,boardgameexpansion,Dungeons & Dragons Fantastic Locations: Fane of the Drow,2005,2,2,60,60,60,0,31,7.03226,5.56779,102,1,2,4,6,1,4
31541,boardgame,"Swarm: A Collectible ""Board"" Game",2005,2,12,10,10,10,0,5,7.8,0,4,1,1,2,4,2,3.5
31543,boardgame,Spanish Civil War,2007,2,2,20,20,20,0,0,0,0,3,0,2,5,0,0,0
31544,boardgameexpansion,Age of Steam Expansions: Southern US & Pittsburgh,2007,3,6,120,120,120,0,14,7.35149,0,47,0,49,52,16,3,3.6667
31546,boardgame,Mystery Board,1975,2,2,20,20,20,0,1,5,0,1,0,0,0,1,0,0
31548,boardgame,Flying Finnegan,1978,2,3,0,0,0,8,4,5.125,0,9,3,2,1,4,0,0
31549,boardgame,Gazobu,2007,2,4,20,20,20,0,13,4.23077,0,29,2,0,1,3,0,0
31550,boardgame,Times of the World,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31551,boardgame,Time Squares,2000,1,4,45,45,45,10,0,0,0,2,0,0,0,0,0,0
31555,boardgame,Tower of Terror,1992,2,4,20,20,20,0,0,0,0,2,0,1,0,1,1,1
31559,boardgame,Chessling,1994,2,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0
31560,boardgame,Alphamino,2007,2,5,20,20,20,0,0,0,0,1,0,0,0,0,0,0
31562,boardgame,Shambattle,1929,2,2,90,90,90,0,2,5,0,5,0,1,2,2,0,0
31564,boardgame,Lode Runner,1986,2,6,0,0,0,0,0,0,0,4,0,5,7,1,0,0
31565,boardgame,Chosen: The Game,2005,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31566,boardgame,Nyomozz velnk!,0,3,6,40,40,40,0,1,5,0,1,0,0,0,0,1,1
31567,boardgame,Nyomoz a csald,0,2,7,45,45,45,0,1,4,0,0,0,0,0,0,1,1
31568,boardgame,Picture This,1993,2,2,30,30,30,8,2,4.5,0,2,0,0,0,1,0,0
31569,boardgame,"Lokalspelet, Kampen om stan: Tvstad",0,2,6,0,0,0,0,1,5,0,1,0,0,0,1,0,0
31570,boardgame,1 vs. 100: The Puzzle Game,2007,1,6,0,0,0,8,1,5,0,4,0,0,1,0,0,0
31571,boardgame,UNO: Superman,2005,2,10,30,30,30,7,11,5.81818,0,23,0,0,1,3,0,0
31572,boardgame,Zig Zag,1988,2,2,10,10,10,0,2,4.75,0,2,1,0,0,2,1,1
31573,boardgame,Shou Ba Yi,0,2,6,30,30,30,0,16,8.075,0,14,0,1,3,11,11,1.9091
31574,boardgame,Nimmar,1984,2,4,60,60,60,0,3,6.33333,0,5,0,3,2,3,0,0
31576,boardgame,Sailboat Regatta,2003,2,14,30,30,30,0,3,5.43333,0,5,0,0,4,5,1,2
31577,boardgame,Grimaces,0,3,5,10,10,10,0,5,5,0,16,0,0,0,1,0,0
31578,boardgame,Legends of the Ancient World: The Dark Vale,2007,1,4,0,0,0,0,6,7.5,0,34,0,6,13,4,1,2
31579,boardgame,The Great Australian Gambling Game,1987,2,8,60,60,60,0,6,3.41667,0,9,1,0,0,2,1,1
31580,boardgame,Juggernaut: The Game of Interstellar War,2005,2,6,30,30,30,0,5,4.14,0,6,0,0,1,4,1,2
31581,boardgame,Draw It,1988,3,6,30,30,30,0,4,4,0,18,2,0,1,1,0,0
31582,boardgameexpansion,Third Reich Deluxe Map,2004,0,0,0,0,0,0,29,8.07931,0,83,4,3,7,17,2,3
31583,boardgame,De Bellis Napoleonicis,2007,1,2,90,90,90,0,11,6.63636,0,28,1,1,5,5,4,3.25
31584,boardgame,Three Intermediate Math Games,1987,2,4,20,20,20,0,0,0,0,0,0,0,0,0,0,0
31585,boardgame,Pieko na Pacyfiku,1994,2,2,30,30,30,0,28,5.61786,0,37,1,1,2,2,11,2.4545
31587,boardgame,Banana Republic,1987,2,6,10,10,10,0,2,6,0,7,0,1,0,2,0,0
31588,boardgame,Mi agente en Berln,1984,2,6,60,60,60,0,12,5.41667,0,16,0,0,0,3,1,2
31589,boardgame,Party Games,2002,2,99,20,20,20,0,2,5.5,0,3,1,0,0,2,0,0
31590,boardgame,Blow by Blow: Pakistan Invades India 1965,2007,1,2,240,240,240,0,3,5.5,0,17,2,1,3,4,0,0
31591,boardgame,Electric Contact Quiz,1953,2,8,30,30,30,0,1,2,0,1,0,0,0,0,0,0
31592,boardgame,Speedy Gonzales,1992,2,4,0,0,0,0,0,0,0,3,0,0,0,2,0,0
31595,boardgame,Muniopoly,0,2,4,90,90,90,0,1,1,0,0,0,0,0,0,0,0
31596,boardgame,All About Broome County,1981,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
31597,boardgame,Elder Things & Outer Gods,2001,2,6,45,45,45,0,0,0,0,2,0,2,2,1,0,0
31598,boardgame,Ump-Rite,1975,2,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0
31599,boardgame,Yo Yogi Game,0,2,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0
31600,boardgame,Our National Life,1903,1,6,15,15,15,0,0,0,0,1,0,0,0,0,0,0
31601,boardgame,ACW Solitaire,2007,1,1,60,60,60,0,12,6.775,0,58,1,3,16,17,7,1.8571
31602,boardgame,Strangers and Dangers,1985,2,2,0,0,0,0,2,3.5,0,6,0,1,0,1,0,0
31603,boardgameexpansion,Fleet 1715 Expansion,2007,1,1,0,0,0,0,9,5.38889,0,78,5,3,7,7,1,1
31606,boardgame,Flank,1979,2,2,0,0,0,0,0,0,0,3,0,0,0,2,0,0
31607,boardgame,Cthulhu Skirmish,2005,2,2,25,25,25,0,3,6.33333,0,3,0,2,3,2,0,0
31608,boardgame,Great Old Ones,2006,2,4,25,25,25,0,0,0,0,2,0,1,2,0,0,0
31609,boardgame,The Game of Triangles,1964,2,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0
31610,boardgame,Elfik,2006,2,4,45,45,45,10,8,5.875,0,20,2,0,0,1,1,3
31611,boardgame,Masterpieces,1997,2,10,20,20,20,0,2,8.5,0,7,1,0,1,1,0,0
31613,boardgame,Colorado Trivia,1984,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31616,boardgame,Up a Gum Tree,1989,2,4,20,20,20,0,0,0,0,1,0,0,0,0,0,0
31617,boardgame,Animal Journeys,1999,2,4,30,30,30,5,0,0,0,1,0,0,0,1,0,0
31618,boardgame,Donald Duck's Haunted Mine Game,1974,2,4,0,0,0,6,6,4.9,0,8,0,0,2,2,1,2
31619,boardgame,1834,0,3,6,300,300,300,0,8,7.4125,0,3,0,36,68,7,0,0
31620,boardgame,The Little Colonel,0,2,4,0,0,0,0,0,0,0,2,0,0,0,1,0,0
31622,boardgame,Crossing Stonehenge,2007,2,2,30,30,30,0,2,5.5,0,4,0,0,0,2,0,0
31625,boardgame,So ein Eiertanz!,2007,2,8,30,30,30,6,8,5.6875,0,12,3,0,1,2,1,1
31626,boardgame,Orbito,1977,2,4,0,0,0,0,1,4,0,5,0,0,0,0,0,0
31628,boardgame,Alle meine Entchen,1999,2,6,10,10,10,0,3,5.5,0,9,0,0,0,4,1,1
31629,boardgame,Wolkenkinder,2002,2,4,10,10,10,0,1,8,0,3,0,0,0,0,0,0
31630,boardgame,The Record Game,1984,2,4,2,2,2,0,1,6,0,8,1,0,0,1,0,0
31631,boardgame,'The Club' Board Game,2007,2,6,60,60,60,0,2,4.5,0,6,0,0,0,0,0,0
31632,boardgame,Tim Lahaye's Bible Trivia,2005,2,6,90,90,90,0,1,1,0,2,0,0,1,1,0,0
31633,boardgame,Original Dessert,1994,2,6,20,20,20,14,1,6,0,0,0,0,0,1,0,0
31634,boardgame,VeggieTales Seek & Match Board Game,2004,2,4,20,20,20,0,5,5.2,0,8,0,0,0,2,0,0
31635,boardgame,The Nurses Game,1965,2,4,0,0,0,0,0,0,0,2,1,1,1,0,0,0
31636,boardgame,Rex Morgan M.D.,1972,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31637,boardgame,America: Kate Smith's Own Game,1944,2,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0
31638,boardgameexpansion,Memoir '44: Air Pack,2007,2,2,60,60,60,8,1070,7.62443,6.77687,2990,45,221,436,387,94,2.4149
31640,boardgame,Teen Magazine: The Game,1985,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31641,boardgame,The Wonderful Wizard of Oz,2007,1,5,20,20,20,8,12,5.875,0,25,1,2,6,6,3,1.3333
31642,boardgame,WordSpot Jr.,2007,2,2,0,0,0,0,5,5.4,0,6,0,1,1,4,1,2
31643,boardgame,Captain Kangaroo: Parade Around the Treasure House Game,1969,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31644,boardgame,Adventures in Fairyland,2007,2,4,20,20,20,0,5,5.2,0,9,0,0,2,3,1,1
31645,boardgame,Gra o kart rowerow,1989,2,4,25,25,25,6,1,3,0,1,0,0,0,1,0,0
31646,boardgame,The Sky's The Limit,1955,1,0,25,25,25,0,1,7.5,0,2,0,0,0,1,0,0
31647,boardgame,Pop Opinion,1989,3,6,45,45,45,0,2,5.25,0,4,0,0,0,0,1,1
31648,boardgame,The Improved Game of Fish Pond,1890,2,6,0,0,0,0,0,0,0,3,0,0,0,1,0,0
31649,boardgame,Game of Parlor Baseball,1897,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31650,boardgame,Monopoly: Dog Lovers' Edition,2005,2,6,90,90,90,8,8,4.8125,0,12,1,1,2,2,0,0
31651,boardgame,Epes et Couronne,2007,2,2,0,0,0,0,17,7.35294,0,40,0,5,5,8,7,2.1429
31652,boardgame,Adventures in Oz,2007,2,4,0,0,0,0,5,4.6,0,12,1,0,2,2,2,1.5
31653,boardgame,Pirate Attack,2008,2,2,0,0,0,6,4,5.75,0,6,1,0,0,1,0,0
31654,boardgame,Don't Wake the Giant,2003,0,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0
31655,boardgame,EMS Challenge,2006,2,8,60,60,60,0,2,4,0,3,0,0,0,1,0,0
31656,boardgame,Maximilian!,2007,2,2,0,0,0,0,2,7.25,0,9,1,0,0,3,0,0
31657,boardgame,Square Play,1984,2,2,15,15,15,0,1,4,0,1,0,0,0,0,0,0
31658,boardgameexpansion,Verflixxt hoch 2,2007,2,6,30,30,30,8,103,6.67961,5.6542,338,3,32,47,47,9,1.7778
31659,boardgame,Carnevil Carnage,2007,2,5,60,60,60,0,1,2,0,2,1,0,0,1,1,2
31660,boardgame,Il Gioco dello Scudetto,1970,2,8,60,60,60,0,6,5.66667,0,9,0,0,3,2,0,0
31661,boardgame,Mercenary Air Squadron,2007,1,8,30,30,30,0,17,6.91176,0,65,0,5,19,12,5,3.2
31662,boardgame,En Pointe Toujours: France 1940,2007,2,2,90,90,90,0,10,7.7,0,95,2,3,5,10,5,2.6
31663,boardgame,"La Bataille d'Anthon, 11 juin 1430",2007,2,2,40,40,40,0,9,6.54778,0,80,0,3,5,9,5,1.6
31664,boardgame,"La destruction de la 106. Panzer Brigade, Lorraine 1944",2007,2,2,30,30,30,0,12,6.33333,0,82,0,0,4,8,2,1.5
31665,boardgame,The On the Counter System,2007,2,2,30,30,30,0,2,8.5,0,2,0,0,3,0,1,1
31666,boardgame,Iowa State Fairopoly,2004,2,8,60,60,60,0,0,0,0,1,0,0,2,0,0,0
31667,boardgame,Legends of the Ancient World: The Sorcerer's Manor,2007,1,5,60,60,60,0,11,7.09091,0,28,0,4,4,8,1,3
31668,boardgame,Reality,1981,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31669,boardgame,Legends of the Ancient World: Orcs of the High Mountains,2007,1,4,60,60,60,0,17,7.26471,0,53,7,1,8,10,2,2.5
31670,boardgame,Triple Cross: Modern Chess,1980,2,3,0,0,0,0,1,6.5,0,4,0,0,0,0,0,0
31671,boardgame,Japanimayhem,1989,2,7,0,0,0,0,2,2.75,0,6,1,0,0,2,0,0
31672,boardgame,Photo Trivia: Potpourri Game,1984,2,10,10,10,10,10,2,5.5,0,4,1,0,0,1,0,0
31673,boardgame,The Original Baseball Playing Card Game,1992,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31674,boardgame,The Algae Eater,1996,2,6,0,0,0,0,1,1,0,1,0,0,0,1,0,0
31675,boardgame,Wherry: The Elizabethan Thames River Game,1999,3,7,0,0,0,0,0,0,0,1,0,0,2,0,0,0
31676,boardgame,Sneaky Snake,0,2,4,0,0,0,3,7,5.89286,0,12,0,0,0,2,1,1
31678,boardgame,The Game of Broken Arrow,1998,2,6,0,0,0,90,0,0,0,0,0,0,0,0,0,0
31679,boardgame,Think of a Word,2003,2,2,10,10,10,10,1,4,0,6,0,0,0,1,0,0
31680,boardgame,Flintstones Memory Game,0,1,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0
31681,boardgame,The Detective Kit Game,1995,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31683,boardgame,LEGO Treasure Quest,1998,3,6,0,0,0,0,6,5.76667,0,8,0,1,4,2,0,0
31684,boardgameexpansion,Star Fleet Battles Volume II,1984,1,10,30,30,30,0,44,7.27273,5.59779,161,7,2,2,8,7,4.1429
31685,boardgame,Bug Balancing,2001,2,3,15,15,15,0,1,5.5,0,4,0,0,1,0,0,0
31687,boardgame,Bowling Monkees,0,1,0,0,0,0,0,2,5,0,4,0,0,0,0,0,0
31689,boardgame,Innuendo,1997,2,2,0,0,0,0,2,5.5,0,6,0,0,0,1,0,0
31690,boardgame,Auctioneer,1916,2,4,0,0,0,0,1,5,0,2,0,0,1,0,0,0
31691,boardgame,Owch,2000,2,4,30,30,30,0,0,0,0,1,0,0,0,0,0,0
31692,boardgame,Spanish Fury: Voyage!,2007,2,2,0,0,0,0,2,5.5,0,16,0,1,5,3,0,0
31693,boardgame,Miscellaneous Miniatures Game Accessory,0,0,0,0,0,0,0,14,7.42857,0,73,24,6,9,42,3,3
31694,boardgame,Alte Spiele,1975,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31696,boardgame,Monopoly: St. Louis Cardinals Collector's Edition,2001,2,6,180,180,180,8,6,4.5,0,8,0,0,1,1,0,0
31698,boardgame,More Phun Spelling,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31699,boardgame,Home Tweet Home Game,1975,2,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31700,boardgame,The Alaskan Gold Rush,1991,2,6,0,0,0,0,0,0,0,6,1,1,1,1,0,0
31701,boardgame,Wine Tour: The Napa Valley Game,1983,2,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0
31703,boardgame,Game of Gig Harbor,1995,2,6,60,60,60,0,0,0,0,0,0,0,0,0,0,0
31704,boardgame,Sportz Dice: Football,1986,1,0,0,0,0,0,4,4.5,0,5,0,0,1,2,1,2
31705,boardgame,Sportz Dice: Golf,1986,1,0,0,0,0,0,3,4.66667,0,2,0,1,1,2,1,1
31706,boardgame,Jihad,1994,2,4,90,90,90,0,2,4.5,0,11,1,1,1,1,0,0
31707,boardgame,Bruce's Price is Right,1996,2,6,40,40,40,12,1,3,0,2,0,1,1,2,0,0
31708,boardgame,Jacht op Shredder Teenage Mutant Hero Turtles,0,2,4,20,20,20,0,0,0,0,1,1,0,0,0,0,0
31709,boardgame,RGB,1999,2,2,10,10,10,0,4,7,0,8,0,0,1,2,2,2
31710,boardgameexpansion,Hell On Wheels Battle Pack,1999,1,2,0,0,0,0,10,7.4,0,35,1,2,6,2,1,5
31712,boardgame,The Amazing Moa Hunt,0,2,4,45,45,45,0,5,6.5,0,9,0,0,0,4,2,1
31713,boardgame,FourSite,2006,2,4,60,60,60,0,6,5.03333,0,13,1,0,0,4,1,2
31714,boardgame,The Great Goanna Hunt,2007,2,4,45,45,45,0,5,3.72,0,8,0,0,1,3,3,1
31715,boardgame,IQube,2006,1,4,30,30,30,0,24,5.37083,0,43,10,0,2,10,0,0
31716,boardgame,Battleship Captain,2007,1,0,60,60,60,0,11,7.81818,0,35,2,3,8,10,0,0
31717,boardgame,Rules of Battle:  Grand Tactical Warfare During the Age of Prince Eugene of Savoy 1683-1730,2004,2,8,240,240,240,0,1,7.5,0,4,0,0,1,2,1,2
31718,boardgameexpansion,Special Forces,2007,1,2,0,0,0,0,6,6.66667,0,64,4,0,3,3,3,3.6667
31719,boardgame,Bottle Dice,1997,1,4,15,15,15,0,0,0,0,0,0,1,1,0,0,0
31720,boardgame,Fantasy & Science Fiction Movie Trivia Game,2003,2,2,20,20,20,0,1,5,0,5,1,1,2,2,0,0
31721,boardgame,Get That Toy,0,2,4,25,25,25,0,1,3,0,0,0,0,0,0,0,0
31723,boardgame,Diversion 7,2004,2,2,15,15,15,0,2,5.5,0,1,0,0,1,1,0,0
31724,boardgame,Diver Down,2007,2,5,75,75,75,10,1,8.5,0,2,0,0,4,4,1,3
31725,boardgame,Das Krokodil-Spiel,1987,2,2,5,5,5,8,6,4.56667,0,21,1,0,0,4,0,0
31726,boardgameexpansion,Risk 2210 A.D. Frontline: Season One  Mars,2004,2,5,240,240,240,0,23,6.44565,0,57,1,37,71,13,2,2
31727,boardgameexpansion,Risk 2210 A.D. Frontline: Season Two  Tech Commander,2004,2,5,240,240,240,0,23,7.4913,0,77,5,29,63,13,1,3
31728,boardgameexpansion,Risk 2210 A.D. Frontline: Season Three  Factions,2004,2,5,240,240,240,0,21,7.30952,0,67,8,25,57,13,1,1
31729,boardgameexpansion,Risk 2210 A.D. Frontline: Season Four  Invasion of the Giant Amoebas,2004,2,5,240,240,240,0,17,5.94118,0,50,3,28,60,10,1,3
31731,boardgame,Perfect Wedding,1993,2,4,60,60,60,0,3,3.33333,0,5,0,1,3,3,2,1
31732,boardgame,Game of Grays Harbor,1985,2,6,60,60,60,0,0,0,0,0,0,0,0,0,0,0
31733,boardgame,Storm Over Leyte Gulf,2007,1,2,180,180,180,0,4,5.25,0,17,0,6,4,2,3,2
31734,boardgame,Dugout Dreams,2002,1,2,45,45,45,0,1,6,0,3,0,0,0,1,0,0
31735,boardgame,NI-SHI-KI: The Sliding Samurai Card Chess,2006,2,4,60,60,60,10,4,4.625,0,18,1,0,5,3,0,0
31736,boardgameexpansion,Dungeon Twister: Terres de Glace,2007,2,2,45,45,45,0,60,7.94083,5.68845,240,7,36,60,26,6,3.5
31737,boardgame,Cthulhu Horror,1989,2,5,30,30,30,0,2,5.5,0,4,0,8,13,1,0,0
31738,boardgame,Capture the Mob,0,2,6,60,60,60,0,0,0,0,0,0,0,0,0,0,0
31739,boardgame,Mr. Potato Head Pals,1995,2,4,15,15,15,0,0,0,0,5,0,0,0,1,0,0
31740,boardgame,Tipsy Dipsy,1970,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
31741,boardgame,Skatebirds Game,1978,2,3,0,0,0,0,1,8,0,3,0,0,0,1,1,1
31742,boardgame,First Learning Games: Things that go,1969,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31743,boardgame,Fantastic Voyage Game,1968,2,4,0,0,0,0,0,0,0,5,1,0,0,0,0,0
31744,boardgame,Walt Disney's Peter Pan Game,1953,2,4,0,0,0,0,2,3.5,0,9,0,0,0,3,0,0
31746,boardgame,Clock-a-Game,1967,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31748,boardgame,Nightmare Hunter,1990,2,6,30,30,30,0,0,0,0,4,0,1,0,0,0,0
31749,boardgame,Jr. League Magnetic Baseball,1964,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31751,boardgame,Director's Choice,1984,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31752,boardgame,Koop- en Kaapvaartspel,1982,2,4,120,120,120,0,8,5.625,0,26,2,0,1,2,1,1
31753,boardgameexpansion,The Pillars of the Earth: Expansion Set,2007,2,6,120,120,120,12,1949,7.65983,7.07662,3887,39,260,442,606,190,2.8368
31754,boardgame,Space Rockets Card Game,1983,2,4,40,40,40,0,3,3,0,11,0,1,2,4,0,0
31755,boardgame,Big Fish Lil' Fish Shark Shooter,0,2,6,0,0,0,0,8,5.0625,0,10,1,1,1,2,2,1
31756,boardgame,LOBO,0,2,6,30,30,30,0,5,6,0,20,0,0,1,1,0,0
31757,boardgame,The Titans of Terror vs. The Forces of Good,1992,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0
31758,boardgame,Ultimate MindTrap,2001,2,2,30,30,30,12,8,3.6875,0,16,1,3,5,3,3,1.6667
31760,boardgameexpansion,Classic Battletech: Total Warfare,2006,2,6,120,120,120,14,181,8.08066,5.99251,492,4,3,23,46,19,3.7895
31761,boardgameexpansion,Classic Battletech Starterbook: Sword and Dragon,2007,2,6,120,120,120,12,42,7.57619,5.60964,131,2,4,17,11,9,2.5556
31762,boardgame,Moce Albionu,1993,2,4,60,60,60,0,17,4.08824,0,33,3,1,0,4,4,2.25
31763,boardgame,Who's the Richest?,0,2,4,0,0,0,5,3,2.66667,0,9,1,0,0,2,1,1
31765,boardgame,Party Time,1994,4,10,60,60,60,0,10,6.1,0,24,1,0,0,4,1,1
31766,boardgame,Tactics,1954,2,2,120,120,120,0,3,7,0,14,1,7,11,7,1,2
31768,boardgame,Bolos and Krags: The Philippine American War 1899-1902,2009,1,2,300,300,300,0,0,0,0,1,0,13,32,2,0,0
31769,boardgame,Ruthless,2005,2,4,30,30,30,6,0,0,0,0,0,0,0,0,0,0
31770,boardgame,Joker Marbles,1970,2,6,20,20,20,0,28,6.32143,0,28,1,0,3,14,2,1
31771,boardgame,Pocket Ungame: Families,1989,2,8,60,60,60,0,5,5.1,0,14,2,0,1,1,0,0
31772,boardgame,2gether,2006,2,2,0,0,0,0,2,4,0,2,0,0,1,0,0,0
31773,boardgame,Princess Quest,1990,2,6,60,60,60,0,0,0,0,1,0,0,2,0,0,0
31774,boardgameexpansion,Zombies!!! 6.66: Fill in the _______!!!,2007,3,6,60,60,60,12,95,5.12537,5.46029,298,5,14,52,22,2,1.5
31775,boardgame,Ex*Pion,1990,2,4,60,60,60,0,3,5.33333,0,2,0,1,2,1,0,0
31776,boardgame,"Dios Patria y Rey The Carlists Wars, 1833-1840",2007,1,3,30,30,30,0,4,5.5,0,35,1,2,5,2,1,2
31777,boardgame,Hell Planet,1978,2,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0
31778,boardgame,T-Rex Rules,2000,2,6,10,10,10,0,2,2.5,0,6,1,0,0,0,0,0
31779,boardgame,The Murder-Mystery Party Kit,0,6,6,0,0,0,0,2,2,0,10,1,0,1,4,0,0
31780,boardgame,Dalmania,1994,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31781,boardgame,Main Line,1930,2,5,30,30,30,0,8,7,0,15,1,1,3,2,2,1
31782,boardgame,La Course aux Fruits,2004,3,5,20,20,20,7,8,5.875,0,12,0,0,1,1,0,0
31783,boardgame,Tosenkyo,1770,1,2,10,10,10,5,6,6.83333,0,7,0,2,11,5,2,1
31784,boardgameexpansion,Carcassonne: Abbey & Mayor,2007,2,6,30,30,30,8,2981,7.12447,6.78025,8267,48,95,422,760,218,2.0092
31785,boardgame,Spreadbet,0,2,2,90,90,90,0,2,6.875,0,5,2,0,0,0,0,0
31786,boardgame,DAF Transport Game,1980,2,6,90,90,90,8,1,5,0,3,0,0,3,0,0,0
31787,boardgame,Channel,1974,2,2,30,30,30,0,1,7,0,1,1,0,1,1,0,0
31788,boardgame,Muffin,1949,2,8,20,20,20,0,4,5.25,0,5,0,0,0,1,0,0
31791,boardgame,Krimi Total Fall 6: Der verfluchte Schatz der Piraten,2007,8,9,240,240,240,0,10,7.45,0,15,3,1,1,2,4,2.25
31792,boardgame,War: Stalingrad,2002,2,2,0,0,0,0,6,5.16667,0,4,1,1,0,0,1,3
31793,boardgame,Diabelski Krg,1995,2,12,180,180,180,0,17,4.73529,0,29,2,0,1,2,3,2.3333
31795,boardgame,"1, 2 oder 3",2007,2,6,60,60,60,0,3,4.66667,0,42,1,0,1,4,2,1
31796,boardgameexpansion,Classic Battletech: Tech Manual,2007,2,6,120,120,120,14,61,7.49344,5.65198,237,1,2,16,12,6,3.8333
31797,boardgame,Classic Battletech RPG,1986,2,6,0,0,0,0,23,6.21739,0,78,1,0,3,5,1,2
31798,boardgameexpansion,Classic Battletech Map Compilation 1,2003,2,6,240,240,240,14,25,7.544,0,94,0,3,15,10,3,1
31799,boardgameexpansion,Classic Battletech Map Compilation 2,2005,2,6,240,240,240,14,15,7.64,0,65,0,3,12,6,3,1
31800,boardgame,Les deux Bretagne,2007,2,2,0,0,0,0,23,7.6613,0,160,6,1,13,12,10,2.6
31801,boardgame,L'Invincible Armada,2007,2,2,30,30,30,0,9,4.94444,0,63,1,1,3,6,3,1
31802,boardgame,Primal Men,2007,2,4,90,90,90,0,2,7.5,0,0,0,1,2,0,0,0
31804,boardgame,Jeepers Leapers,0,2,4,15,15,15,0,0,0,0,4,0,0,0,0,0,0
31805,boardgame,Projex,1994,2,2,20,20,20,0,2,7.5,0,2,0,0,1,3,0,0
31806,boardgame,The Emperor's Arena,2007,2,4,90,90,90,0,1,7.3,0,0,0,0,3,1,0,0
31807,boardgame,Super 5 Salto,2007,2,5,0,0,0,8,12,5.29167,0,29,0,0,1,2,0,0
31809,boardgame,Trail Drive,0,2,4,0,0,0,6,0,0,0,3,0,0,0,0,0,0
31810,boardgame,What If?,1968,2,4,0,0,0,0,1,5,0,2,0,0,0,1,0,0
31811,boardgame,Flesh,1977,2,2,0,0,0,0,1,5,0,3,0,0,1,0,0,0
31812,boardgame,Magic 8 Ball: The Board Game,2001,3,8,0,0,0,0,5,3.2,0,16,1,1,0,4,2,1
31813,boardgame,Thud Ridge,2006,2,12,30,30,30,0,4,7.25,0,12,0,0,0,1,1,2
31814,boardgame,Bible Match Ups,1972,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31816,boardgame,Dinosaur Dash,2005,2,4,45,45,45,0,0,0,0,1,0,0,0,0,0,0
